web-scraper-order,web-scraper-start-url,page,page-href,item,item-href,name,price,buylink,buylink-href,image-src,info-label,info
"1616031091-191223","https://pcpartpicker.com/products/memory/","78","https://pcpartpicker.com/products/memory/#page=78","Apacer AS 16 GB         (0)","https://pcpartpicker.com/product/Lq4Ycf/apacer-as-16-gb-1-x-16-gb-ddr4-3200-cl22-memory-as16ggb32csybgh","Apacer AS 16 GB (1 x 16 GB) DDR4-3200 CL22 Memory","","","","/static/forever/img/no-image.png","","Apacer"
"1616031421-193536","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team T-Force / Night Hawk 16 GB         (0)","https://pcpartpicker.com/product/FhrcCJ/team-t-force-night-hawk-16gb-2-x-8gb-ddr4-3000-memory-thbd416g3000hc16cdc01","Team T-Force / Night Hawk 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/b515bc2ab3009a0c3fd0456d2ccf244c.256p.jpg","First Word Latency",""
"1616031128-191526","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Apacer AU 16 GB         (0)","https://pcpartpicker.com/product/kRJgXL/apacer-au-16-gb-1-x-16-gb-ddr4-3200-cl22-memory-au16ggb32csybgh","Apacer AU 16 GB (1 x 16 GB) DDR4-3200 CL22 Memory","","","","/static/forever/img/no-image.png","","1 x 16GB"
"1616031091-191216","https://pcpartpicker.com/products/memory/","78","https://pcpartpicker.com/products/memory/#page=78","Apacer AS 16 GB         (0)","https://pcpartpicker.com/product/Lq4Ycf/apacer-as-16-gb-1-x-16-gb-ddr4-3200-cl22-memory-as16ggb32csybgh","Apacer AS 16 GB (1 x 16 GB) DDR4-3200 CL22 Memory","","","","/static/forever/img/no-image.png","Modules",""
"1616031161-191826","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","GeIL EVO POTENZA 16 GB         (0)","https://pcpartpicker.com/product/r3WBD3/geil-evo-potenza-16-gb-2-x-8-gb-ddr4-3600-memory-gpr416gb3600c18adc","GeIL EVO POTENZA 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory","","","","/static/forever/img/no-image.png","CAS Latency",""
"1616031077-191096","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 16 GB         (265)","https://pcpartpicker.com/product/QDhKHx/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-3200-memory-cmw16gx4m2c3200c16","Corsair Vengeance RGB Pro 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","","Heat Spreader",""
"1616030971-189756","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 32 GB         (67)","https://pcpartpicker.com/product/6rrcCJ/corsair-memory-cmk32gx4m2b3200c16","Corsair Vengeance LPX 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","","","","Heat Spreader",""
"1616031187-192066","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","OLOy MD4U082417BBST 8 GB         (0)","https://pcpartpicker.com/product/QjXYcf/oloy-8-gb-1-x-8-gb-ddr4-2400-memory-md4u082417bbst","OLOy 8 GB (1 x 8 GB) DDR4-2400 CL17 Memory","","","","/static/forever/img/no-image.png","Voltage",""
"1616031385-193180","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston Impact 32 GB         (0)","https://pcpartpicker.com/product/mKp323/kingston-impact-32gb-4-x-8gb-ddr4-2133-memory-hx421s14ibk432","Kingston Impact 32 GB (4 x 8 GB) DDR4-2133 CL14 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/860b06743ae1988176af082a03326c4d.256p.jpg","Part #",""
"1616031829-196861","https://pcpartpicker.com/products/memory/","72","https://pcpartpicker.com/products/memory/#page=72","Kingston KVR16LR11S4K3/24 24 GB         (0)","https://pcpartpicker.com/product/cvWrxr/kingston-memory-kvr16lr11s4k324","Kingston 24 GB (3 x 8 GB) Registered DDR3-1600 CL11 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/41YNy-EzPTL.jpg","First Word Latency",""
"1616031446-193784","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Core Series 8 GB         (0)","https://pcpartpicker.com/product/9sL7YJ/avexir-memory-avd4uz124001604g2coy","Avexir Core Series 8 GB (2 x 4 GB) DDR4-2400 CL16 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/519J9ZIGB6L.jpg","","16"
"1616031729-196024","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja Series 8 GB         (0)","https://pcpartpicker.com/product/qwzZxr/panram-memory-pud3l1866c104g2njr","Panram Ninja Series 8 GB (2 x 4 GB) DDR3-1866 CL10 Memory","","","","/static/forever/img/no-image.png","ECC / Registered",""
"1616031315-192596","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","ADATA XPG GAMMIX D10 4 GB         (0)","https://pcpartpicker.com/product/tFCD4D/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-3000-memory-ax4u3000w4g16-bbg","ADATA XPG GAMMIX D10 4 GB (1 x 4 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","Heat Spreader",""
"1616031462-193917","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Core Series 4 GB         (0)","https://pcpartpicker.com/product/Fv38TW/avexir-memory-avd3u16001104g1cig","Avexir Core Series 4 GB (1 x 4 GB) DDR3-1600 CL11 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/cb9c3441de9f223ac967696264f86743.256p.jpg","Color",""
"1616031212-192314","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Team Elite Plus 16 GB         (0)","https://pcpartpicker.com/product/W6TPxr/team-elite-plus-16-gb-2-x-8-gb-ddr4-2400-memory-tpd416g2400hc16dc02","Team Elite Plus 16 GB (2 x 8 GB) DDR4-2400 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/94d5c0b7a3baf016c37788f971997dc0.256p.jpg","","288-pin DIMM"
"1616031128-191521","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Apacer AU 16 GB         (0)","https://pcpartpicker.com/product/kRJgXL/apacer-au-16-gb-1-x-16-gb-ddr4-3200-cl22-memory-au16ggb32csybgh","Apacer AU 16 GB (1 x 16 GB) DDR4-3200 CL22 Memory","","","","/static/forever/img/no-image.png","ECC / Registered",""
"1616030866-188432","https://pcpartpicker.com/products/memory/","","","Team T-FORCE VULCAN Z 16 GB         (21)","https://pcpartpicker.com/product/6wGxFT/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-3000-memory-tlzgd416g3000hc16cdc01","Team T-FORCE VULCAN Z 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/e34fd6fab366ca03f96fcd702939a2ab.256p.jpg","First Word Latency",""
"1616030952-189525","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix RGB 16 GB         (8)","https://pcpartpicker.com/product/WPvqqs/crucial-ballistix-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-bl2k8g36c16u4wl","Crucial Ballistix RGB 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory","","","","","First Word Latency",""
"1616030871-188478","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z Royal 16 GB         (14)","https://pcpartpicker.com/product/pyzkcf/gskill-trident-z-royal-16-gb-2-x-8-gb-ddr4-3200-memory-f4-3200c16d-16gtrs","G.Skill Trident Z Royal 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","$134.99","","","","",""
"1616031721-195959","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 8 GB         (0)","https://pcpartpicker.com/product/FHzZxr/panram-memory-pud42666c164g2njr","Panram Ninja-V 8 GB (2 x 4 GB) DDR4-2666 CL16 Memory","","","","/static/forever/img/no-image.png","Modules",""
"1616031389-193233","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston Impact 16 GB         (0)","https://pcpartpicker.com/product/9H2rxr/kingston-impact-16gb-1-x-16gb-ddr4-2133-memory-hx421s13ib16","Kingston Impact 16 GB (1 x 16 GB) DDR4-2133 CL13 Memory","","","","","Heat Spreader",""
"1616031033-190525","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 128 GB         (0)","https://pcpartpicker.com/product/4hHRsY/corsair-vengeance-lpx-128-gb-8-x-16-gb-ddr4-3800-memory-cmk128gx4m8x3800c19","Corsair Vengeance LPX 128 GB (8 x 16 GB) DDR4-3800 CL19 Memory","","","","","Form Factor",""
"1616031230-192470","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","ADATA AD4S2400316G17-2 32 GB         (0)","https://pcpartpicker.com/product/2tTPxr/adata-32-gb-2-x-16-gb-ddr4-2400-memory-ad4s2400316g17-2","ADATA 32 GB (2 x 16 GB) DDR4-2400 CL17 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/f9fc6fdc1428bd7e1d0b50c9232e4917.256p.jpg","First Word Latency",""
"1616031035-190547","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 16 GB         (7)","https://pcpartpicker.com/product/tPVBD3/corsair-memory-cmk16gx4m2a2400c16r","Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4-2400 CL16 Memory","$61.99+","","","","",""
"1616031608-194980","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 16 GB         (0)","https://pcpartpicker.com/product/Jk98TW/panram-memory-pud43000c164g4njk","Panram Ninja-V 16 GB (4 x 4 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","Modules",""
"1616031743-196143","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","GeIL SUPER HERO 8 GB         (0)","https://pcpartpicker.com/product/4PVBD3/geil-memory-glw48gb3600c17dk","GeIL SUPER HERO 8 GB (2 x 4 GB) DDR4-3600 CL17 Memory","","","","/static/forever/img/no-image.png","Voltage",""
"1616031478-194068","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","GeIL SUPER LUCE 8 GB         (0)","https://pcpartpicker.com/product/ZNcMnQ/geil-memory-glr48gb2400c15dc","GeIL SUPER LUCE 8 GB (2 x 4 GB) DDR4-2400 CL15 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/41UXgQAKsOL.jpg","","12.5 ns"
"1616031439-193703","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Core Series 8 GB         (0)","https://pcpartpicker.com/product/VsL7YJ/avexir-memory-avd4uz126661704g2coy","Avexir Core Series 8 GB (2 x 4 GB) DDR4-2666 CL17 Memory","","","","/static/forever/img/no-image.png","Form Factor",""
"1616031210-192285","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Crucial CT16G4RFS4293 16 GB         (0)","https://pcpartpicker.com/product/CDGxFT/crucial-16-gb-1-x-16-gb-registered-ddr4-2933-memory-ct16g4rfs4293","Crucial 16 GB (1 x 16 GB) Registered DDR4-2933 CL21 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/e39e153783b1cab35004afb8c3786dcf.256p.jpg","Color",""
"1616030973-189776","https://pcpartpicker.com/products/memory/","","","OLOy MD4U083016BGDA 16 GB         (12)","https://pcpartpicker.com/product/smGnTW/oloy-16-gb-2-x-8-gb-ddr4-3000-cl16-memory-md4u083016bgda","OLOy 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/ae076b653790230e95e014df9aadbdff.256p.jpg","Color",""
"1616031171-191920","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Silicon Power XPOWER Turbine 16 GB         (0)","https://pcpartpicker.com/product/ZsmFf7/silicon-power-xpower-turbine-16-gb-2-x-8-gb-ddr4-4133-memory-sp016gxlzu413bda","Silicon Power XPOWER Turbine 16 GB (2 x 8 GB) DDR4-4133 CL19 Memory","","","","/static/forever/img/no-image.png","","2 x 8GB"
"1616031525-194469","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Crucial CT2K8G3ERVLD8160B 16 GB         (0)","https://pcpartpicker.com/product/n4s8TW/crucial-memory-ct2k8g3ervld8160b","Crucial 16 GB (2 x 8 GB) Registered DDR3-1600 CL11 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/31noxLnJu6L.jpg","","240-pin DIMM"
"1616031594-194864","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Avexir Raiden 8 GB         (0)","https://pcpartpicker.com/product/GhkwrH/avexir-memory-avd4uz128001504g2rd","Avexir Raiden 8 GB (2 x 4 GB) DDR4-2800 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/7e784f6cb553c029e4e7e1c46369291c.256p.jpg","Voltage",""
"1616030955-189558","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (1)","https://pcpartpicker.com/product/rtkgXL/crucial-ballistix-16-gb-2-x-8-gb-ddr4-2666-memory-bl2k8g26c16u4b","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-2666 CL16 Memory","","","","","","Crucial"
"1616031733-196058","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram PSD3L1600C118GVS 8 GB         (0)","https://pcpartpicker.com/product/9y4NnQ/panram-memory-psd3l1600c118gvs","Panram 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/3111F4iO5JL.jpg","Form Factor",""
"1616031208-192267","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","OLOy MD4U082417BBSA 8 GB         (0)","https://pcpartpicker.com/product/JRL48d/oloy-8-gb-1-x-8-gb-ddr4-2400-memory-md4u082417bbsa","OLOy 8 GB (1 x 8 GB) DDR4-2400 CL17 Memory","","","","/static/forever/img/no-image.png","Timing",""
"1616031205-192258","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","OLOy MD4MU081G83015D 16 GB         (0)","https://pcpartpicker.com/product/XFBTwP/oloy-16-gb-2-x-8-gb-ddr4-3000-memory-md4mu081g83015d","OLOy 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/c36977b0be1af68a029233c1548ff90d.256p.jpg","","Yes"
"1616030881-188603","https://pcpartpicker.com/products/memory/","","","G.Skill Aegis 16 GB         (21)","https://pcpartpicker.com/product/mcH8TW/gskill-aegis-16-gb-2-x-8-gb-ddr4-3200-memory-f4-3200c16d-16gis","G.Skill Aegis 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/9e003e10740c0e04136649de59fa2ab5.256p.jpg","Price / GB",""
"1616031318-192612","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","ADATA XPG GAMMIX D10 16 GB         (0)","https://pcpartpicker.com/product/sQw7YJ/adata-xpg-gammix-d10-16gb-4-x-4gb-ddr4-2666-memory-ax4u2666w4g16-qbg","ADATA XPG GAMMIX D10 16 GB (4 x 4 GB) DDR4-2666 CL16 Memory","","","","/static/forever/img/no-image.png","First Word Latency",""
"1616030909-188961","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (0)","https://pcpartpicker.com/product/jbyqqs/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3000-memory-bl2k8g30c15u4r","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","","Manufacturer",""
"1616031024-190431","https://pcpartpicker.com/products/memory/","","","ADATA XPG SPECTRIX D60G 16 GB         (12)","https://pcpartpicker.com/product/Hsxbt6/adata-xpg-spectrix-d60g-16-gb-2-x-8-gb-ddr4-3200-memory-ax4u320038g16a-dt60","ADATA XPG SPECTRIX D60G 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","","","288-pin DIMM"
"1616031643-195294","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","G.Skill Ripjaws Series 32 GB         (0)","https://pcpartpicker.com/product/JF8H99/gskill-memory-f42800c18q32grs","G.Skill Ripjaws Series 32 GB (4 x 8 GB) DDR4-2800 CL18 Memory","","","","","","1.2 V"
"1616031105-191336","https://pcpartpicker.com/products/memory/","78","https://pcpartpicker.com/products/memory/#page=78","Apacer AS 4 GB         (0)","https://pcpartpicker.com/product/cV6p99/apacer-as-4-gb-1-x-4-gb-ddr4-2400-cl17-memory-as04ggb24cewbgh","Apacer AS 4 GB (1 x 4 GB) DDR4-2400 CL17 Memory","","","","/static/forever/img/no-image.png","Modules",""
"1616031469-193976","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston KVR21R15D8K4/32I 32 GB         (0)","https://pcpartpicker.com/product/nfvZxr/kingston-memory-kvr21r15d8k432i","Kingston 32 GB (4 x 8 GB) Registered DDR4-2133 CL15 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/41v4dn%2BxhJL.jpg","Modules",""
"1616031385-193188","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston Impact 32 GB         (0)","https://pcpartpicker.com/product/mKp323/kingston-impact-32gb-4-x-8gb-ddr4-2133-memory-hx421s14ibk432","Kingston Impact 32 GB (4 x 8 GB) DDR4-2133 CL14 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/860b06743ae1988176af082a03326c4d.256p.jpg","ECC / Registered",""
"1616030966-189686","https://pcpartpicker.com/products/memory/","","","Kingston HyperX Fury RGB 16 GB         (14)","https://pcpartpicker.com/product/YcTzK8/kingston-hyperx-fury-rgb-16-gb-2-x-8-gb-ddr4-3200-memory-hx432c16fb3ak216","Kingston HyperX Fury RGB 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","Buy","https://pcpartpicker.com/mr/memoryc/YcTzK8","","",""
"1616031063-190915","https://pcpartpicker.com/products/memory/","","","G.Skill Ripjaws V Series 32 GB         (71)","https://pcpartpicker.com/product/kXbkcf/gskill-memory-f43200c16d32gvk","G.Skill Ripjaws V Series 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","","","","","F4-3200C16D-32GVK"
"1616031056-190807","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (32)","https://pcpartpicker.com/product/2TFKHx/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3600-memory-bl2k8g36c16u4b","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory","","Buy","https://pcpartpicker.com/mr/adorama/2TFKHx","","",""
"1616030969-189716","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (6)","https://pcpartpicker.com/product/rWmFf7/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3200-memory-bl2k8g32c16u4w","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","Buy","https://pcpartpicker.com/mr/bhphotovideo/rWmFf7","","",""
"1616031588-194800","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","G.Skill Trident Z 16 GB         (0)","https://pcpartpicker.com/product/yH2rxr/gskill-memory-f43733c17d16gtza","G.Skill Trident Z 16 GB (2 x 8 GB) DDR4-3733 CL17 Memory","","","","","Modules",""
"1616031763-196331","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 8 GB         (1)","https://pcpartpicker.com/product/PXbkcf/panram-memory-pud42400c158gnjr","Panram Ninja-V 8 GB (1 x 8 GB) DDR4-2400 CL15 Memory","","","","/static/forever/img/no-image.png","","12.5 ns"
"1616031523-194448","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Trident Z 64 GB         (0)","https://pcpartpicker.com/product/6bKhP6/gskill-memory-f43000c14q264gtz","G.Skill Trident Z 64 GB (8 x 8 GB) DDR4-3000 CL14 Memory","","","","","","F4-3000C14Q2-64GTZ"
"1616031056-190824","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (32)","https://pcpartpicker.com/product/2TFKHx/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3600-memory-bl2k8g36c16u4b","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory","","","","","","BL2K8G36C16U4B"
"1616030923-189147","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (3)","https://pcpartpicker.com/product/68zkcf/corsair-vengeance-rgb-pro-32gb-4-x-8gb-ddr4-3600-memory-cmw32gx4m4c3600c18w","Corsair Vengeance RGB Pro 32 GB (4 x 8 GB) DDR4-3600 CL18 Memory","","","","","ECC / Registered",""
"1616031163-191845","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","GeIL EVO POTENZA 16 GB         (0)","https://pcpartpicker.com/product/kh2bt6/geil-evo-potenza-16-gb-2-x-8-gb-ddr4-3600-memory-gpb416gb3600c18adc","GeIL EVO POTENZA 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory","","","","/static/forever/img/no-image.png","Part #",""
